playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2560854,Calvin Ridley,ATL,WR,25,1,9,10.9772451021402,9.57043904969395,12.0220659567901,1.1753545652342,41,0.134436961855629,5,2.45162690709617,NA,29.5,3.6,3.39327869769651,NA,NA
2560735,Michael Gallup,DAL,WR,23,1,8,10.9180290668805,9.17117921146954,13.2293538300536,2.53352586994444,42,0.419373644169458,5,4.05817461858406,NA,43.4,4.3,3.65023554567381,NA,NA
100005,Bears,CHI,DST,NA,NA,6,10.8759954285714,5.9368,12.0180581395349,3.14541749733599,3,0.192944435703479,2,6.08125813953488,NA,NA,NA,9.07677602733434,NA,NA
100010,Lions,DET,DST,NA,NA,5,10.834755128593,6.79974,11.516523255814,2.20919731643491,4,0.35044055716447,2,4.71678325581395,NA,NA,NA,6.86112449171264,NA,NA
2561000,Derrius Guice,WAS,RB,22,1,10,10.8305089902876,6.76351177738585,12.4313558554589,2.21360437525979,32,0.959059076567248,5,5.66784407807309,NA,35.1,3.9,4.08157662012659,NA,NA
2543457,Sammy Watkins,KC,WR,26,5,12,10.7675872136886,9.03536702508961,12.4797103343465,1.6115280026183,43,0.708813400974462,5,3.4443433092569,NA,37.7,4.8,3.83377615137188,NA,NA
2555341,Hunter Henry,LAC,TE,25,3,12,10.6392798931983,9.20111223799865,11.367866,0.8331354862423,8,0.446812534759014,3,2.16675376200135,NA,4.9,0.7,3.34744240096155,NA,NA
100007,Browns,CLE,DST,NA,NA,7,10.5313468571429,5.775,11.2135523255814,2.25203696972731,5,0.131384285714287,2,5.4385523255814,NA,NA,NA,6.96250848827576,NA,NA
2557986,David Njoku,CLE,TE,23,2,7,10.4406688650999,8.30177958079784,12.1581541032681,2.20325917108564,9,0.723253620196338,3,3.85637452247026,NA,9.7,1.9,6.22329584522285,NA,NA
100030,Seahawks,SEA,DST,NA,NA,11,10.4372822857143,6.535,10.8290988372093,1.77980634070463,6,0.256945714285713,3,4.2940988372093,NA,NA,NA,5.84493108532479,NA,NA
100028,Chargers,LAC,DST,NA,NA,12,10.3626428571429,6.42,10.7293673913043,2.18702773258141,7,0.375666571428571,3,4.30936739130435,NA,NA,NA,6.80865812374583,NA,NA
1581,DeSean Jackson,PHI,WR,33,11,10,10.2297236317335,8.89607818930041,10.904869,0.790110142339711,44,0.34675924547706,6,2.00879081069959,NA,38.6,4.5,3.72365178795304,NA,NA
100025,Eagles,PHI,DST,NA,NA,10,9.99803028571429,8.835,10.6572747093023,0.775724522922251,8,1.28849714285714,3,1.82227470930233,NA,NA,NA,3.46867871772662,NA,NA
100008,Cowboys,DAL,DST,NA,NA,8,9.97592228571429,4.085,10.8846802325581,3.09261437472474,9,2.59571314285714,3,6.79968023255814,NA,NA,NA,8.95181256031461,NA,NA
2555230,Kenyan Drake,MIA,RB,NA,3,5,9.95052945500081,7.95450127010791,10.9819805471125,1.2864556375875,33,0.370001903352907,6,3.02747927700455,NA,36.8,3.6,3.87398777399082,NA,NA
2495966,Delanie Walker,TEN,TE,35,13,11,9.9442658517787,7.60912035158891,11.8064190136022,2.61730235000544,10,0.581682744590287,3,4.19729866201331,NA,10.2,1.5,6.87096491384203,NA,NA
2543847,John Brown,BUF,WR,29,5,6,9.88782399369476,7.718,11.3017517852093,1.67876187379912,45,0.113283577249563,6,3.5837517852093,NA,45.5,3.8,3.46669493997574,NA,NA
2543614,Donte Moncrief,PIT,WR,26,5,7,9.87810477881817,9.02952380952381,10.3561817850742,0.565071569085581,46,0.272225622316505,6,1.32665797555044,NA,47,4.3,3.65023554567381,NA,NA
2562722,Miles Sanders,PHI,RB,49,0,10,9.79237037243997,7.138,11.5788548624199,1.83843083089896,34,0.457805197481735,6,4.4408548624199,NA,30.1,3.3,3.66639892785505,NA,NA
2539964,Marquise Goodwin,SF,WR,29,6,4,9.67097605407222,8.70890465949821,10.3952877906977,0.750215389805328,47,0.160877365162541,6,1.68638313119947,NA,48.4,5.6,4.1274411204888,NA,NA
